size_1, gflops, gflops_mpi, speedup
2, 21.3463, 1.01375, 0.0474906
2, 20.6312, 1.027, 0.049779
2, 19.6042, 1.08339, 0.055263
2, 22.775, 1.03789, 0.0455714
2, 21.7981, 1.04872, 0.0481105
2, 24.0526, 1.09025, 0.0453278
2, 21.1163, 1.01484, 0.0480596
2, 21.1959, 1.00481, 0.0474056
2, 20.6523, 1.06077, 0.0513636
2, 20.4809, 0.932359, 0.0455234
2, 21.599, 1.05455, 0.0488242
2, 20.6822, 1.09208, 0.0528032
2, 21.8147, 0.985285, 0.0451661
2, 21.8954, 1.04967, 0.0479403
2, 21.1815, 1.08764, 0.0513484
2, 22.11, 1.08969, 0.0492851
2, 22.7765, 0.995713, 0.0437167
2, 21.4531, 1.01787, 0.0474464
2, 20.4687, 1.10522, 0.0539957
2, 19.516, 0.990792, 0.050768
2, 22.9502, 0.972416, 0.0423706
2, 22.3826, 1.02404, 0.0457513
2, 21.8648, 1.01035, 0.046209
2, 23.2962, 0.982704, 0.042183
2, 20.6386, 0.997905, 0.0483514
2, 20.0288, 0.997276, 0.049792
2, 23.2347, 1.03963, 0.0447448
2, 23.339, 1.0263, 0.0439735
2, 19.8045, 1.05379, 0.0532097
2, 21.2038, 1.00521, 0.0474072
2, 22.9887, 0.990302, 0.0430779
2, 21.5069, 0.986829, 0.0458842
2, 22.3564, 1.01654, 0.0454699
2, 21.1346, 0.978117, 0.0462804
2, 24.4852, 1.01228, 0.0413426
2, 18.4913, 0.909116, 0.0491645
2, 21.5746, 0.903796, 0.0418917
2, 21.2393, 0.988522, 0.0465422
2, 21.7001, 0.914009, 0.04212
2, 22.8341, 1.03317, 0.045247
2, 21.998, 0.997079, 0.0453259
2, 18.5023, 0.957589, 0.0517552
2, 23.6986, 0.996664, 0.0420558
2, 21.5963, 0.922669, 0.0427234
2, 21.1802, 0.970232, 0.0458084
2, 22.825, 0.972664, 0.042614
2, 21.8064, 0.948895, 0.0435145
2, 21.8036, 0.985709, 0.0452085
2, 21.1999, 0.924708, 0.0436186
2, 21.74, 0.920485, 0.0423406
2, 21.8133, 1.00992, 0.0462982
2, 21.7207, 1.01542, 0.0467489
2, 23.4861, 1.02096, 0.0434709
2, 22.8813, 1.03138, 0.0450752
2, 22.1185, 1.0175, 0.0460021
2, 22.4677, 0.933184, 0.0415345
2, 21.5042, 1.00364, 0.0466717
2, 22.2087, 0.953789, 0.0429466
