size_1, gflops, gflops_mpi, speedup
122, 4457.74, 5176.46, 1.16123
124, 4419.46, 5836.9, 1.32073
124, 4025.17, 5772.71, 1.43415
124, 4190.52, 5595.75, 1.33534
126, 4164.69, 5528.67, 1.32751
126, 4195.49, 5639.71, 1.34423
126, 4139.95, 5610.81, 1.35529
128, 4168.22, 5141.67, 1.23354
128, 4218.86, 5652.49, 1.33981
128, 4178.63, 4842.77, 1.15894
