size_1, gflops, gflops_mpi, speedup
28, 4034.89, 4024.83, 0.997507
28, 4016.84, 3956.1, 0.984877
28, 3957.41, 3879.71, 0.980367
28, 4044.2, 3941.6, 0.974631
28, 3997.05, 4122.91, 1.03149
28, 4032.8, 3866.01, 0.958643
28, 3991.65, 3937.99, 0.986557
28, 4030.29, 3919.38, 0.97248
28, 4022.33, 4032.28, 1.00247
28, 4021.72, 3969.66, 0.987056
28, 4002.26, 3908.21, 0.976503
28, 4050.25, 3950.57, 0.975387
28, 3998.68, 4017.75, 1.00477
28, 4040.07, 4041.47, 1.00035
28, 4041.78, 3996.21, 0.988723
28, 4025.55, 3884.29, 0.96491
28, 4005.15, 3944.94, 0.984966
28, 4030.9, 3884.2, 0.963606
28, 4020.17, 3917.52, 0.974465
28, 3998.89, 3801.58, 0.95066
28, 4027.22, 4142.3, 1.02858
28, 3910.19, 3917.68, 1.00191
28, 4023.26, 4119.39, 1.02389
28, 3939.75, 4087.31, 1.03745
28, 4035.8, 3955.85, 0.980188
28, 4035.23, 3948.13, 0.978414
28, 4042.08, 3906.2, 0.966384
28, 4023.04, 3947.78, 0.981293
28, 4012.53, 3833.54, 0.955394
28, 4017.85, 3914.36, 0.974241
28, 4036.77, 4022.04, 0.996351
28, 3992.56, 3889.14, 0.974097
28, 4037.61, 3881.99, 0.961458
28, 4068.58, 4030.93, 0.990745
28, 4041.87, 3917.04, 0.969117
28, 4040.83, 4012.63, 0.993021
28, 4026.9, 3812.1, 0.94666
28, 4037.9, 3978.99, 0.985411
28, 4000.49, 3918.67, 0.97955
28, 4030.84, 4014.03, 0.995829
28, 4010.01, 3945.15, 0.983825
28, 4027.55, 3908.44, 0.970426
28, 4031.6, 3912.06, 0.970349
28, 4044.98, 3931.64, 0.97198
28, 3958.09, 3973.3, 1.00384
28, 4032.05, 3952.77, 0.980338
28, 4026.62, 3846.22, 0.955197
28, 4067.23, 4006.58, 0.985089
28, 4041.11, 4149.17, 1.02674
28, 4023.47, 3888.34, 0.966414
28, 3972.88, 4015.35, 1.01069
28, 3979.95, 3875.15, 0.973667
30, 4154.87, 4456.39, 1.07257
30, 4176.8, 4404.17, 1.05444
30, 4150.37, 4340.08, 1.04571
30, 4172.99, 4234.55, 1.01475
30, 4141.88, 4414.5, 1.06582
30, 4050.68, 4594.59, 1.13428
30, 4176.41, 4403.4, 1.05435
30, 4084.57, 4288.1, 1.04983
30, 4155.32, 4468.29, 1.07532
30, 4169.73, 4366.68, 1.04723
30, 4167.63, 4304.94, 1.03295
30, 4140.12, 4371.08, 1.05579
30, 4152.98, 4264.28, 1.0268
30, 4144.37, 4475.46, 1.07989
30, 4178.48, 4387.75, 1.05008
30, 4174.18, 4532.39, 1.08581
30, 4130.96, 4330.45, 1.04829
30, 4154.28, 4483.57, 1.07927
30, 4145.54, 4398, 1.0609
30, 4138.25, 4418.82, 1.0678
30, 4149.5, 4379.46, 1.05542
30, 4182.37, 4478.47, 1.0708
30, 4148.68, 4388.11, 1.05771
30, 4104.99, 4352.15, 1.06021
30, 4114.98, 4268.59, 1.03733
30, 4098.39, 4211.39, 1.02757
30, 4169.45, 4467.5, 1.07148
30, 4144.06, 4155.34, 1.00272
30, 4128.01, 4369.61, 1.05853
30, 4133.42, 4283.87, 1.0364
30, 4067.39, 4377.33, 1.0762
