size_1, gflops, gflops_mpi, speedup
120, 4423.72, 6387.12, 1.44384
120, 4399.11, 6322.66, 1.43726
120, 4341.42, 6376.66, 1.4688
122, 4415.57, 5884.05, 1.33257
122, 4434.12, 5445.11, 1.228
122, 4345.55, 5807.29, 1.33638
124, 4316.07, 6232.69, 1.44406
124, 4340.39, 5671.97, 1.30679
124, 4308.21, 5691.42, 1.32107
126, 4125.35, 6087.11, 1.47554
126, 4159.72, 5260.08, 1.26453
126, 4066.05, 5564.01, 1.36841
128, 4152.83, 6470.9, 1.55819
128, 4238.65, 6115.06, 1.44269
128, 4236.65, 5645.02, 1.33243
