size_1, gflops, gflops_mpi, speedup
120, 4455.37, 6301.47, 1.41435
122, 4229.07, 5109.8, 1.20826
122, 4302.83, 5745.09, 1.33519
122, 4163.42, 5879.24, 1.41212
124, 4393.05, 5846.34, 1.33081
124, 4459.81, 6323.67, 1.41792
124, 4435.01, 5460.26, 1.23117
126, 4400.03, 6089.36, 1.38394
126, 4369.73, 6036.17, 1.38136
126, 4345.13, 6137.81, 1.41257
128, 4398.04, 5605.39, 1.27452
128, 4381.82, 5983.16, 1.36545
128, 4370.1, 6204.45, 1.41975
