size_1, gflops, gflops_mpi, speedup
94, 4383.04, 6808.88, 1.55346
96, 4516.5, 6916.24, 1.53133
96, 4451.36, 6913.58, 1.55314
96, 4452.62, 6923.77, 1.55499
98, 4372.74, 6703.61, 1.53305
98, 4146.04, 6708.24, 1.61799
98, 4289.21, 6662.92, 1.55341
100, 4443.43, 6863.02, 1.54453
100, 4457.92, 6874.71, 1.54213
100, 4069.16, 6842.96, 1.68166
102, 4342.4, 6604.81, 1.521
102, 4353.8, 6575.6, 1.51031
102, 4364.9, 6624.4, 1.51765
104, 4217.71, 6663.77, 1.57995
104, 4413.74, 6709.38, 1.52011
104, 4447.6, 6645.49, 1.49418
106, 4258.91, 6089.46, 1.42982
106, 4277.67, 6161.62, 1.44041
106, 4207.75, 6192.25, 1.47163
108, 4334.42, 6384.35, 1.47294
108, 4344.46, 6365.6, 1.46522
108, 4358.14, 6277.32, 1.44037
110, 4347.19, 7644.87, 1.75858
110, 4248.34, 7550.31, 1.77724
110, 4404.19, 7525.31, 1.70867
112, 4341.08, 6406.86, 1.47587
112, 4341.1, 6387.8, 1.47147
112, 4292.87, 6395.52, 1.4898
114, 4268.92, 6159.86, 1.44295
114, 4292.59, 6141.8, 1.43079
114, 4339.01, 6224.74, 1.4346
116, 4338.75, 6253.39, 1.44129
116, 4301.53, 6152.18, 1.43023
116, 4189.06, 6220, 1.48482
118, 4091.37, 5705.2, 1.39445
118, 4208.76, 5694.92, 1.35311
118, 4055.64, 5744.64, 1.41646
120, 4272.58, 6076.43, 1.42219
120, 4326.24, 6130.24, 1.41699
120, 4289.55, 6040.34, 1.40815
122, 4130.04, 5629.69, 1.36311
122, 4108.84, 5669.96, 1.37994
122, 4018.73, 5665.42, 1.40975
124, 4277.39, 6028.64, 1.40942
124, 4309.55, 5939.49, 1.37822
124, 4300.03, 6008.14, 1.39723
126, 4276.48, 5816.39, 1.36009
126, 4233.85, 5833.42, 1.3778
126, 4247.77, 5807.61, 1.36722
128, 4309.55, 5825.74, 1.35182
128, 4313.46, 5821.86, 1.3497
128, 4241.58, 5886.92, 1.38791
