size_1, gflops, gflops_mpi, speedup
2, 23.001, 0.552369, 0.024015
2, 23.1532, 0.558902, 0.0241393
2, 19.7134, 0.56503, 0.0286622
2, 22.3491, 0.451949, 0.0202222
2, 23.3073, 0.54702, 0.0234699
2, 23.4043, 0.575138, 0.024574
2, 21.6631, 0.562919, 0.0259851
2, 23.2033, 0.564613, 0.0243333
2, 24.144, 0.564818, 0.0233937
2, 23.3852, 0.512234, 0.0219042
2, 22.9579, 0.50455, 0.0219772
2, 21.2524, 0.581291, 0.0273518
2, 20.7397, 0.566811, 0.0273297
2, 24.1083, 0.465271, 0.0192992
2, 22.5831, 0.457605, 0.0202632
2, 21.614, 0.564768, 0.0261297
2, 21.5434, 0.550461, 0.0255512
2, 21.9684, 0.561121, 0.0255422
2, 23.1703, 0.55655, 0.0240199
2, 21.9011, 0.550751, 0.0251472
2, 23.001, 0.557341, 0.0242312
2, 23.1626, 0.472119, 0.0203828
2, 22.7493, 0.54333, 0.0238834
2, 19.9276, 0.464009, 0.0232847
2, 23.1751, 0.552745, 0.0238508
2, 22.2548, 0.564612, 0.0253703
2, 23.761, 0.555868, 0.0233941
2, 21.7111, 0.571362, 0.0263166
2, 22.6532, 0.551386, 0.0243404
2, 23.2804, 0.579687, 0.0249002
2, 22.1499, 0.566101, 0.0255577
2, 19.8561, 0.564503, 0.0284297
2, 22.7765, 0.581217, 0.0255183
2, 21.729, 0.552594, 0.0254312
2, 22.6441, 0.556682, 0.0245839
2, 23.0535, 0.544839, 0.0236336
2, 23.1469, 0.465657, 0.0201175
2, 22.7826, 0.569711, 0.0250065
2, 21.9838, 0.582693, 0.0265055
2, 22.9887, 0.457729, 0.0199111
2, 21.7732, 0.556979, 0.025581
2, 21.6126, 0.556897, 0.0257672
2, 20.3473, 0.573646, 0.0281928
2, 22.9027, 0.473458, 0.0206726
2, 21.5732, 0.562694, 0.026083
2, 23.4267, 0.541866, 0.0231303
2, 21.4411, 0.560533, 0.026143
2, 21.8884, 0.572539, 0.0261572
2, 22.2925, 0.452372, 0.0202926
2, 23.175, 0.577312, 0.0249109
2, 22.8752, 0.569436, 0.0248931
2, 19.5594, 0.557456, 0.0285006
2, 22.4471, 0.459017, 0.0204489
2, 22.4031, 0.558672, 0.0249373
2, 21.6577, 0.567102, 0.0261848
2, 24.61, 0.542471, 0.0220427
2, 22.3695, 0.453249, 0.0202619
2, 21.8941, 0.55639, 0.0254128
2, 22.964, 0.449629, 0.0195797
2, 21.3889, 0.46628, 0.0218001
2, 23.5797, 0.45881, 0.0194579
2, 22.9502, 0.570934, 0.024877
2, 23.197, 0.551038, 0.0237547
2, 21.6878, 0.469204, 0.0216345
2, 24.9157, 0.55337, 0.0222097
2, 22.5875, 0.462067, 0.0204567
2, 22.8951, 0.572686, 0.0250135
2, 22.6382, 0.564326, 0.0249281
2, 23.4059, 0.56118, 0.023976
2, 24.7253, 0.548855, 0.0221981
2, 22.8417, 0.554271, 0.0242657
2, 23.7036, 0.562932, 0.0237488
2, 23.0458, 0.568093, 0.0246506
2, 19.9045, 0.570526, 0.0286632
2, 23.9234, 0.567054, 0.0237029
2, 22.5979, 0.454642, 0.0201187
2, 25.001, 0.476098, 0.0190431
2, 23.4027, 0.581551, 0.0248497
2, 21.9459, 0.560401, 0.0255356
2, 21.4384, 0.485776, 0.0226592
2, 21.707, 0.554293, 0.0255352
2, 22.8007, 0.576837, 0.0252991
2, 20.3039, 0.455394, 0.0224289
2, 21.7842, 0.570937, 0.0262088
2, 24.6861, 0.556629, 0.0225482
2, 24.1746, 0.459066, 0.0189896
2, 23.2741, 0.569356, 0.024463
2, 21.1411, 0.466173, 0.0220506
2, 24.1202, 0.566193, 0.0234738
