size_1, gflops, gflops_mpi, speedup
22, 4021.7, 932.227, 0.231799
22, 3989.65, 969.063, 0.242894
22, 4014.56, 819.909, 0.204234
22, 4049.35, 1002.88, 0.247664
22, 4052.29, 926.649, 0.228673
22, 4017.39, 965.464, 0.240322
22, 3835.6, 944.496, 0.246245
22, 3971.43, 966.818, 0.243443
22, 4007.05, 950.44, 0.237192
22, 4044.22, 1028.23, 0.254247
22, 3975.16, 949.462, 0.238848
22, 4014.49, 998.045, 0.248611
22, 4035.07, 941.561, 0.233345
22, 3798.68, 942.582, 0.248134
22, 3907.49, 1061.5, 0.271657
22, 4001.22, 923.836, 0.230888
22, 4050.5, 971.227, 0.23978
22, 4016.01, 933.019, 0.232325
22, 4010.29, 998.187, 0.248906
22, 4006.98, 942.751, 0.235277
22, 4051.32, 952.22, 0.235039
22, 3997.37, 997.737, 0.249598
22, 3990.45, 1006.82, 0.252306
22, 4024.11, 986.686, 0.245194
22, 3986.17, 808.149, 0.202738
22, 4013.99, 1005.81, 0.250575
22, 4020.07, 956.945, 0.238042
22, 4024.04, 940.965, 0.233836
22, 4049.85, 956.824, 0.236262
22, 4027.41, 978.821, 0.24304
22, 4026.99, 928.249, 0.230507
22, 4052.62, 959.656, 0.236799
22, 4054.27, 996.198, 0.245716
22, 3980.29, 929.178, 0.233445
22, 4015.51, 989.132, 0.246328
22, 3995.1, 946.154, 0.236829
22, 4011.31, 1016.98, 0.253528
22, 3963.71, 1052.96, 0.265651
22, 4000.73, 922.433, 0.230566
22, 3996.15, 916.584, 0.229367
22, 4041.35, 949.576, 0.234965
22, 4040.71, 803.734, 0.198909
22, 4028.69, 982.062, 0.243767
22, 3940.51, 928.318, 0.235583
22, 3891.14, 949.332, 0.243972
22, 4005.37, 988.984, 0.246915
22, 4000.28, 909.098, 0.227259
22, 4031, 961.593, 0.238549
22, 4013.85, 975.903, 0.243134
22, 4065.54, 924.658, 0.227438
22, 4003.57, 1021.16, 0.255061
22, 4010.4, 984.96, 0.245602
22, 4052.58, 971.101, 0.239625
22, 4004.73, 1016.65, 0.253861
22, 4048.48, 944.213, 0.233226
22, 4044.9, 1014.54, 0.250819
22, 3997.06, 963.159, 0.240967
24, 3519.53, 1142.9, 0.32473
24, 3531.97, 1187.02, 0.336078
24, 3526.26, 1100.12, 0.31198
24, 3496.53, 1159.5, 0.331616
24, 3541.13, 1169.81, 0.330351
24, 3474.62, 1172.45, 0.337434
24, 3526.67, 1232.83, 0.349573
24, 3511.94, 1185.24, 0.337488
24, 3541.13, 1173.52, 0.331396
24, 3492.33, 1251.6, 0.358386
24, 3487.58, 1122.22, 0.321777
24, 3490.6, 1214.79, 0.348018
24, 3480.6, 1212.75, 0.348432
24, 3564.38, 1152.65, 0.323381
24, 3540.39, 1192.9, 0.33694
24, 3573.6, 1248.85, 0.349466
24, 3470.41, 1205.59, 0.347393
24, 3452.38, 575.168, 0.166601
24, 3524.96, 1110.57, 0.315061
24, 3579.06, 1151.41, 0.321707
24, 3386.84, 1185.01, 0.349886
24, 3536.02, 1235.69, 0.349458
24, 3562.15, 1115.63, 0.313189
24, 3537.32, 1214.06, 0.343214
24, 3465.88, 1016.33, 0.293238
24, 3504.59, 1156.25, 0.329924
24, 3514.02, 1144.65, 0.325737
24, 3473.72, 1163.91, 0.33506
24, 3551.55, 1193.98, 0.336185
24, 3466.08, 1014.12, 0.292584
24, 3532.08, 1078.74, 0.305413
24, 3500.78, 1194.62, 0.341243
24, 3445.89, 1164.86, 0.338043
24, 3457.05, 1176.76, 0.340395
24, 3521.48, 1225.83, 0.348101
24, 3557.45, 1117.34, 0.314084
24, 3551.21, 1152.38, 0.324503
24, 3528.14, 1151.94, 0.326501
24, 3551.01, 1182.54, 0.333014
24, 3485.73, 1193.64, 0.342437
24, 3515.28, 1160.78, 0.330209
24, 3534.41, 1173.78, 0.3321
24, 3478.59, 1213.31, 0.348793
24, 3523.09, 1180.54, 0.335087
24, 3545.53, 1123.67, 0.316925
24, 3521.9, 1125.35, 0.31953
24, 3537.62, 1236.89, 0.34964
24, 3509.36, 1189.3, 0.338895
24, 3534.37, 1165.13, 0.329657
24, 3468.27, 1206.31, 0.347814
24, 3571.66, 1090.1, 0.305207
24, 3510.8, 1097.78, 0.312686
24, 3515.94, 1163.52, 0.330928
24, 3464.3, 1036.31, 0.299138
24, 3588.07, 503.657, 0.14037
24, 3580.7, 1227.19, 0.342723
24, 3518.45, 1163.86, 0.330789
24, 3564.45, 1182.5, 0.331747
24, 3516.42, 1142.47, 0.324895
24, 3510.32, 1112.75, 0.316995
24, 3545.13, 1081.89, 0.305175
24, 3537.49, 1116.97, 0.315752
24, 3518.32, 1209.79, 0.343853
24, 3434.95, 1209.5, 0.352116
24, 3558.99, 1203.1, 0.338046
24, 3493.83, 1211.68, 0.346807
24, 3519.64, 1200.69, 0.341141
24, 3503.72, 1176.9, 0.335899
24, 3531.97, 1206.03, 0.341462
24, 3502.34, 1130.94, 0.32291
24, 3540.16, 1221.19, 0.344953
24, 3546.62, 1174.85, 0.331259
24, 3522.61, 1153.49, 0.327454
24, 3481.64, 1251.77, 0.359534
24, 3545.87, 1172.68, 0.330717
24, 3523.38, 1175.42, 0.333606
24, 3528.88, 1255.25, 0.355707
24, 3518.93, 1140.23, 0.324027
24, 3350.51, 1100.1, 0.328339
24, 3401.03, 1172.18, 0.344655
24, 3516.86, 1150.02, 0.327002
24, 3543.54, 1170.16, 0.330223
24, 3455.92, 1135.99, 0.328709
24, 3480.76, 1198.75, 0.344392
24, 3537.07, 1236.59, 0.349608
24, 3552.76, 1120.4, 0.315359
24, 3503.6, 1178.98, 0.336506
24, 3606.5, 1193.31, 0.330877
24, 3567.69, 511.292, 0.143312
24, 3527.05, 1191.1, 0.337704
24, 3516.13, 1160.36, 0.330011
24, 3546.51, 1164.68, 0.328401
24, 3523.3, 1102.91, 0.313033
24, 3512.03, 1160.88, 0.330544
24, 3488.65, 1102.32, 0.315973
24, 3583.5, 1173.64, 0.327514
24, 3504.67, 1153.61, 0.329164
24, 3519.05, 1089.89, 0.309711
24, 3563.72, 1240.45, 0.348078
24, 3481.07, 1121.04, 0.322038
26, 4085.16, 1527.31, 0.373867
26, 4113.46, 1434.73, 0.34879
26, 4152.76, 1349.21, 0.324895
26, 4155.05, 1429.69, 0.344085
26, 4022.75, 1493.82, 0.371343
26, 4119.39, 1522.96, 0.369705
26, 4103.94, 1326.3, 0.323177
26, 4028.75, 1423.75, 0.353399
26, 4084.72, 1427.69, 0.34952
26, 4105.48, 1407.96, 0.342946
26, 4114.13, 1467.19, 0.356623
26, 4121.71, 1379.57, 0.334708
26, 4103.87, 1377.3, 0.335611
26, 3995.11, 1456.08, 0.364466
26, 4037.75, 1431.57, 0.354546
26, 3935.87, 1444.43, 0.366991
26, 4087.42, 1475.92, 0.361088
26, 4138.17, 1338.34, 0.323414
26, 4168.34, 1406.07, 0.337322
26, 4125.44, 1426.61, 0.345809
26, 4159.98, 1555.22, 0.373853
26, 4095.82, 1475.69, 0.360292
26, 4027.61, 1529.56, 0.379769
26, 4117.48, 1480.2, 0.359491
26, 4081.77, 1388.5, 0.34017
26, 4124.17, 1396.89, 0.338708
26, 4140.4, 1536.89, 0.371194
26, 4123.99, 518.353, 0.125692
26, 4065.5, 1588.31, 0.39068
26, 4124.33, 1411.8, 0.342309
26, 4165.66, 1395.43, 0.334983
26, 4162.14, 1327.88, 0.319037
26, 4116.58, 1384.36, 0.336288
26, 4173.71, 1392.47, 0.33363
26, 4158.42, 1486.49, 0.357466
26, 4008.52, 1423.79, 0.355191
26, 4076.72, 1468.08, 0.360113
26, 4109.58, 1286.48, 0.313045
26, 4100.54, 1425.38, 0.347607
26, 4147.71, 1349.05, 0.325252
26, 4138.15, 1360.27, 0.328714
26, 4151.34, 1528.69, 0.36824
26, 4041.02, 1401.97, 0.346934
26, 4115.68, 1443.9, 0.35083
26, 4111.98, 1427.3, 0.347108
26, 4094.3, 1429.54, 0.349153
26, 4107.45, 1362.57, 0.331733
26, 4116.65, 1520.16, 0.369272
26, 4074.54, 1560.53, 0.382997
26, 4060.51, 1444.67, 0.355786
26, 4071.01, 1582.15, 0.388638
26, 4151.46, 1535, 0.36975
26, 4151.5, 1283.17, 0.309084
26, 4097.91, 1481.78, 0.361594
26, 4153.38, 1491.5, 0.359104
26, 4099.4, 1447.66, 0.353139
26, 3919.76, 1310.81, 0.334412
26, 4127.88, 1511.2, 0.366095
26, 4100.19, 1463.58, 0.356955
26, 4112.81, 1371.42, 0.33345
26, 4084.98, 1429.7, 0.349989
26, 4179.73, 1568.36, 0.37523
26, 3896.13, 1320.66, 0.338967
26, 4079.59, 1238.69, 0.30363
26, 4130, 1415.09, 0.342636
26, 4078.57, 1441.08, 0.353329
26, 4118.15, 1437.12, 0.348971
26, 4110.68, 1335.63, 0.324918
26, 4087.89, 1568.82, 0.383774
26, 4102.51, 1433.59, 0.349441
26, 4141.31, 1416.15, 0.341957
26, 4145.89, 1396.08, 0.336738
26, 4146.5, 1533.65, 0.369867
26, 4086.45, 645.502, 0.157962
26, 4091.81, 1402.57, 0.342776
26, 4140.12, 1531.16, 0.369834
26, 3987.48, 1547.45, 0.388078
26, 4098.67, 1507.52, 0.367807
26, 4076.15, 1425.48, 0.349714
26, 4084.32, 1310.04, 0.32075
26, 4015.65, 1366.25, 0.340232
26, 4186.86, 1488.81, 0.355591
26, 4153.27, 1373.81, 0.330779
26, 4144.2, 1434.32, 0.346104
26, 4123.27, 1486.89, 0.360609
26, 4117.35, 1347.87, 0.327364
26, 4144.72, 1446.35, 0.348962
26, 4147.78, 1575.06, 0.379736
26, 4205.41, 1399.18, 0.332709
26, 4028.6, 1437.69, 0.356872
26, 4064.95, 1501.08, 0.369274
26, 4159.06, 1405.59, 0.337958
26, 4148.78, 1460.9, 0.352127
26, 4173.62, 1409.88, 0.337807
26, 4103.47, 1430.46, 0.348597
26, 4104.2, 1379.48, 0.336114
26, 4090.42, 1398.06, 0.34179
26, 4115.82, 1421.19, 0.3453
26, 4086.47, 1560.87, 0.381961
26, 4123.31, 1396.33, 0.338643
28, 4153.49, 1733.09, 0.417262
28, 4111.9, 1603.21, 0.389895
28, 4102.38, 1625.06, 0.396127
28, 4111.67, 678.532, 0.165026
28, 4138.86, 1756.38, 0.424363
28, 4136.64, 1758.56, 0.425119
28, 4115.3, 1819.61, 0.442158
28, 4134.42, 1679.97, 0.406337
28, 4013.64, 1634.58, 0.407256
28, 4117.49, 1561.87, 0.379325
28, 4106.25, 1602.84, 0.390342
28, 4145.2, 1660.76, 0.400646
28, 4031.1, 1757.54, 0.435994
28, 4151.2, 1645.01, 0.396273
28, 4136.2, 1602.7, 0.387481
28, 4086.57, 1644.24, 0.402352
28, 4131.54, 1723.98, 0.417274
28, 4141.26, 1824.61, 0.440593
28, 3998.85, 1684.81, 0.421322
28, 4016.64, 1466.86, 0.365196
28, 4148.98, 1627.04, 0.392153
28, 4124.3, 1405.86, 0.340873
28, 4143.23, 1400.79, 0.33809
28, 4084.88, 1700.99, 0.416412
28, 4159.95, 1686.42, 0.405393
28, 4125.45, 1758.29, 0.426205
28, 4134.21, 1599.23, 0.386828
28, 4150.1, 1706.67, 0.411236
28, 4128.84, 1753.63, 0.424728
28, 4151.58, 1821.61, 0.438775
28, 4102.4, 1666.83, 0.406305
28, 4124.62, 1641.4, 0.397951
28, 4089.87, 1803.62, 0.440998
28, 4133.75, 1820.49, 0.440396
28, 4133.48, 1655.6, 0.400534
28, 4120.38, 1581.8, 0.383896
28, 4150.87, 1704.25, 0.410576
28, 4098.95, 1734.33, 0.423116
28, 4101.87, 1677.27, 0.408905
28, 4151.66, 1661.67, 0.400242
28, 3999.4, 1720.44, 0.430175
28, 3916.62, 1676.66, 0.428088
28, 4110.37, 1698.73, 0.413279
28, 4063.75, 1783.26, 0.43882
28, 4110.1, 1619.12, 0.393935
28, 4107.29, 1777.5, 0.432768
28, 4149.5, 1735.92, 0.418346
28, 4107.06, 1697.27, 0.413257
28, 4101.58, 1673.89, 0.408109
28, 4117.31, 1707.92, 0.414815
28, 4107.5, 1656.28, 0.403232
28, 4118.54, 1752.03, 0.4254
28, 3971.18, 1852.8, 0.46656
28, 4114.61, 1707.13, 0.414895
28, 4128.82, 1704.27, 0.412774
28, 4146.23, 1583.48, 0.38191
28, 4043.43, 1580.71, 0.390933
28, 4090.95, 1655.39, 0.404647
28, 4131.86, 1695.3, 0.4103
28, 4108.94, 1653.4, 0.402391
28, 4144.87, 1800.05, 0.434283
28, 4104.51, 1677.75, 0.408758
28, 4171.08, 1628.72, 0.390479
28, 4108.97, 1730.97, 0.421266
28, 4144.98, 1619.37, 0.390682
28, 4131.07, 1739.35, 0.421041
28, 4118.41, 1805.99, 0.438516
28, 4147.29, 1717.77, 0.414193
28, 4098.51, 1733.12, 0.422866
28, 4148.27, 1805.71, 0.435291
28, 4077.68, 1691.61, 0.414846
28, 4163.59, 1740.51, 0.418032
28, 4116.13, 1607.14, 0.390451
28, 4152.28, 1658.5, 0.399419
28, 4117.8, 1703.38, 0.413662
28, 3977.16, 1613.82, 0.405772
28, 4118.04, 1782.64, 0.432885
28, 4111.33, 1625.76, 0.395434
28, 4036.5, 1686.66, 0.417852
28, 4074.34, 1693.46, 0.415639
28, 4082.95, 1713.03, 0.419557
28, 4038.9, 1597.21, 0.395456
28, 4136.02, 1670.56, 0.403906
28, 3977.49, 1581.52, 0.397616
28, 3988.26, 1826.8, 0.458044
28, 4125.67, 1784.59, 0.432558
28, 4122.11, 1836.45, 0.445511
28, 4028.15, 1647.97, 0.409113
28, 4051.58, 1837.11, 0.45343
28, 4141.88, 1674.86, 0.404372
28, 4098.01, 1643.68, 0.401093
28, 4097.7, 1760.77, 0.429697
28, 4117.96, 1722.89, 0.418384
28, 4149.88, 1809.61, 0.436064
28, 3973.92, 1821.12, 0.458268
28, 4095.39, 1603.4, 0.391514
28, 4125.11, 1811.48, 0.439135
28, 4154.28, 1835.9, 0.441929
28, 4143.71, 1767.04, 0.426439
28, 4097.17, 1471.58, 0.359169
30, 3873.17, 1963.52, 0.506954
30, 3853.42, 1819.84, 0.472266
30, 3795.37, 1883.9, 0.496368
30, 3845.35, 1724.84, 0.448554
30, 3909.44, 2061.79, 0.527388
30, 3838.12, 1940.39, 0.505559
30, 3807.61, 1877.02, 0.492966
30, 3868.94, 1883.3, 0.486773
30, 3806.94, 1929.4, 0.506812
30, 3918.65, 1748.14, 0.446108
30, 3860.55, 1816.89, 0.47063
30, 3855.55, 1896.73, 0.491948
30, 3866.09, 1762.05, 0.455772
30, 3904.56, 1946.74, 0.49858
30, 3879.65, 1767.87, 0.455677
30, 3865.97, 1890.73, 0.489071
30, 3844.67, 1769.6, 0.460274
30, 3888.16, 1880.43, 0.48363
30, 3919.32, 2049.77, 0.522992
30, 3910.92, 1895.24, 0.484601
30, 3833.29, 1865.37, 0.486625
30, 3833.34, 1943.15, 0.506907
30, 3773.25, 1779.1, 0.471503
30, 3897.58, 1826.17, 0.468539
30, 3858.38, 1919.01, 0.497361
30, 3858.71, 1956.35, 0.506994
30, 3888.93, 2065.42, 0.531102
30, 3939.71, 1818.16, 0.461497
30, 3924.66, 2009.43, 0.512
30, 3892.84, 1912.62, 0.491318
30, 3828.6, 1687.69, 0.440811
30, 3818.77, 1827.58, 0.478577
30, 3897.16, 1882.64, 0.48308
30, 3857.04, 1838.36, 0.476625
30, 3915.12, 1938.09, 0.495027
30, 3883.65, 2015.22, 0.518899
30, 3853.72, 1879.86, 0.487804
30, 3863.12, 1745.44, 0.451821
30, 3876.1, 2051.5, 0.52927
30, 3889.22, 1874.89, 0.482073
30, 3878.27, 1986.12, 0.512116
30, 3725.02, 2051, 0.550601
30, 3831.21, 1719.65, 0.448854
30, 3851.78, 1941.88, 0.504151
30, 3811, 1987.63, 0.52155
30, 3789.17, 1951.24, 0.514951
30, 3801.93, 1901.2, 0.500061
30, 3877.79, 1742.11, 0.449252
30, 3880.5, 1855.05, 0.478044
30, 3865.01, 2078.29, 0.537719
30, 3945.54, 1761.71, 0.446508
30, 3898.83, 1886.79, 0.483938
30, 3920.06, 1736.29, 0.442925
30, 3815.12, 2072.78, 0.543305
30, 3912.75, 1669.69, 0.426731
30, 3876.34, 1904.57, 0.491332
30, 3800.69, 1772.82, 0.466446
30, 3862.67, 1901.97, 0.492399
30, 3849.72, 1643.17, 0.426828
