size_1, gflops, gflops_mpi, speedup
148, 4461.85, 6063.09, 1.35887
148, 4446.76, 5992.87, 1.34769
148, 4509.36, 5997.47, 1.33
150, 4144.4, 6105.37, 1.47316
150, 4167.49, 6062.05, 1.45461
150, 4155.14, 5905.65, 1.42129
152, 4325.44, 5689.8, 1.31543
152, 4466.86, 5557.87, 1.24425
152, 4379.32, 5662.01, 1.2929
154, 4477.17, 6190.17, 1.38261
154, 4501.88, 6425.27, 1.42724
154, 4522.7, 6486.26, 1.43416
156, 4412.04, 6086.46, 1.37951
156, 4464.56, 5991.05, 1.34191
156, 4420.23, 5938.25, 1.34343
158, 4364.2, 5550.39, 1.2718
158, 4389.36, 5544.82, 1.26324
158, 4276.56, 5528.64, 1.29278
160, 4310.88, 6585.48, 1.52764
160, 4407.18, 6087.81, 1.38134
160, 4347.37, 6375.65, 1.46655
162, 4092.85, 5324.85, 1.30101
162, 4045.24, 5243.48, 1.29621
162, 4126.21, 5708.26, 1.38341
164, 4460.75, 5920.67, 1.32728
164, 4444.39, 5843.16, 1.31473
164, 4387.35, 5629.52, 1.28313
166, 4397.99, 5682.77, 1.29213
166, 4348.6, 5693.6, 1.30929
166, 4334.61, 5705.94, 1.31637
168, 3787.74, 6092.42, 1.60846
168, 3791.21, 5703.7, 1.50445
168, 3792.35, 5667.24, 1.49439
